Tag Name,Song Name,Artist Name,Genre
blues rock,Lonely Boy,The Black Keys,BLUES
blues rock,Hey Joe,Jimi Hendrix,ROCK
blues rock,Whole Lotta Love,Led Zeppelin,ROCK
blues rock,Tighten Up,The Black Keys,BLUES
blues rock,Black Dog,Led Zeppelin,ROCK
blues rock,Tears in Heaven,Eric Clapton,ROCK
blues rock,White Room,Cream,ROCK
blues rock,Icky Thump,The White Stripes,ROCK
blues rock,Cocaine,Eric Clapton,ROCK
blues rock,Love Me Two Times,The Doors,ROCK
blues rock,Roadhouse Blues,The Doors,ROCK
blues rock,Little Wing,Jimi Hendrix,ROCK
blues rock,Howlin' for You,The Black Keys,BLUES
blues rock,Love Her Madly,The Doors,ROCK
blues rock,The End,The Doors,ROCK
blues rock,The Hardest Button to Button,The White Stripes,ROCK
blues rock,The Wind Cries Mary,Jimi Hendrix,ROCK
blues rock,Rock and Roll,Led Zeppelin,ROCK
blues rock,Wonderful Tonight,Eric Clapton,ROCK
chill,I'm Yours,Jason Mraz,POP
chill,Sweater Weather,The Neighbourhood,ROCK
chill,Teardrop,Massive Attack,ELECTRONIC
chill,How to Save a Life,The Fray,ROCK
chill,Island in the Sun,Weezer,ROCK
chill,Don't Panic,Coldplay,ROCK
chill,Sparks,Coldplay,ROCK
chill,Nude,Radiohead,ROCK
chill,New Slang,The Shins,ROCK
chill,House of Cards,Radiohead,ROCK
chill,Pink + White,Frank Ocean,POP
chill,Lost,Frank Ocean,R&B
chill,Better Together,Jack Johnson,POP
chill,Santeria,Sublime,REGGAE
chill,Something About Us,Daft Punk,ELECTRONIC
chill,Space Song,Beach House,POP
chill,Money Trees,Kendrick Lamar,HIP-HOP
chill,Porcelain,Moby,ELECTRONIC
chill,Fade Into You,Mazzy Star,POP
chill,Dark Red,Steve Lacy,POP
chill,Banana Pancakes,Jack Johnson,POP
chill,Sunday Morning,Maroon 5,POP
chill,Slow dancing in the dark,Joji,HIP-HOP
chill,Sail,Awolnation,ELECTRONIC
chill,Holocene,Bon Iver,FOLK
Drum and bass,Pain,pinkpantheress,POP
Drum and bass,Look at Me!,xxxtentacion,HIP-HOP
Drum and bass,I Ain't Worried,OneRepublic,POP
Drum and bass,Pretty Sweet,Frank Ocean,HIP-HOP
Drum and bass,Propane Nightmares,Pendulum,ELECTRONIC
Drum and bass,Diesel Power,The Prodigy,ELECTRONIC
Drum and bass,Natural Anthem,The Postal Service,ELECTRONIC
Drum and bass,Out of Space,The Prodigy,ELECTRONIC
Drum and bass,Ghost,Justin Bieber,POP
Drum and bass,Pass Out,Tinie Tempah,HIP-HOP
Drum and bass,Hardest To Love,The Weeknd,R&B
Drum and bass,just for me,pinkpantheress,POP
Drum and bass,Heavydirtysoul,Twenty One Pilots,POP
Drum and bass,I Must Apologise,pinkpantheress,POP
Drum and bass,Voodoo People,The Prodigy,ELECTRONIC
Drum and bass,Witchcraft,Pendulum,ELECTRONIC
Drum and bass,Watercolour,Pendulum,ELECTRONIC
Drum and bass,Boy's a Liar,pinkpantheress,ELECTRONIC
Drum and bass,Dancing with Our Hands Tied,Taylor Swift,POP
Drum and bass,moment,Vierre Cloud,OTHER
Drum and bass,Passion,pinkpantheress,ELECTRONIC
Drum and bass,Slam,Pendulum,ELECTRONIC
Drum and bass,Lane Boy,Twenty One Pilots,POP
Drum and bass,Bloodstream,Ed Sheeran,POP
Drum and bass,Feel the Love - feat. John Newman,Rudimental,ELECTRONIC
Avant-Garde,The National Anthem,Radiohead,ROCK
Avant-Garde,Femme Fatale,The Velvet Underground,ROCK
Avant-Garde,Heroin,The Velvet Underground,ROCK
Avant-Garde,Heartless,The Weeknd,HIP-HOP
Avant-Garde,Venus in Furs,The Velvet Underground,ROCK
Avant-Garde,My Girls,Animal Collective,ELECTRONIC
Avant-Garde,Wolf Like Me,TV on the Radio,ROCK
Avant-Garde,I'll Be Your Mirror,The Velvet Underground,ROCK
Avant-Garde,All Tomorrow's Parties,The Velvet Underground,ROCK
Avant-Garde,BLEACH,BROCKHAMPTON,HIP-HOP
Avant-Garde,In the Flowers,Animal Collective,FOLK
Avant-Garde,Being for the Benefit of Mr. Kite!,The Beatles,ROCK
Avant-Garde,The Black Angel's Death Song,The Velvet Underground,ROCK
Avant-Garde,BIZCOCHITO,Rosalía,HIP-HOP
Avant-Garde,FlatBed Freestyle,Playboi Carti,HIP-HOP
Avant-Garde,Saoko,Rosalía,JAZZ
Avant-Garde,Ginseng Strip 2002,Yung Lean,HIP-HOP
Avant-Garde,Staring At The Sun,TV on the Radio,ROCK
Avant-Garde,Backdrifts,Radiohead,ROCK
Avant-Garde,All Neon Like,Björk,ELECTRONIC
Avant-Garde,Ambling Alp,Yeasayer,ELECTRONIC
Avant-Garde,Stephanie Says,The Velvet Underground,ROCK
Avant-Garde,Clap Hands,Tom Waits,BLUES
Avant-Garde,Peaches en Regalia,Frank Zappa,ROCK
Avant-Garde,Scatterbrain,Radiohead,ROCK
new age,Lush Life,Zara Larsson,POP
new age,Anaconda,Nicki Minaj,HIP-HOP
new age,Only Time,Enya,OTHER
new age,Blow Your Mind (Mwah),Dua Lipa,POP
new age,Be The One,Dua Lipa,POP
new age,Return to Innocence,Enigma,ELECTRONIC
new age,May It Be,Enya,OTHER
new age,Orinoco Flow,Enya,OTHER
new age,Bad At Love,Halsey,POP
new age,Moonlight Shadow,Mike Oldfield,POP
new age,Cranes In the Sky,Solange,POP
new age,Hotter Than Hell,Dua Lipa,POP
new age,Swish Swish,Katy Perry,POP
new age,Caribbean Blue,Enya,OTHER
new age,Now or Never,Halsey,POP
new age,Ameno,Era,OTHER
new age,Una Mattina,Ludovico Einaudi,CLASSICAL
new age,Square Hammer,Ghost,METAL
new age,Betrayed,Lil Xan,HIP-HOP
new age,bOn aPpétIT,Katy Perry,POP
new age,Near Light,Ólafur Arnalds,CLASSICAL
new age,Key,C418,ELECTRONIC
new age,Arrival,Daft Punk,ELECTRONIC
new age,Watermark,Enya,OTHER
new age,Gravity of Love,Enigma,ELECTRONIC
ska,Don't Speak,No Doubt,ROCK
ska,All Star,Smash Mouth,ROCK
ska,Santeria,Sublime,REGGAE
ska,Smile,Lily Allen,POP
ska,What I Got,Sublime,ROCK
ska,Just a Girl,No Doubt,ROCK
ska,LDN,Lily Allen,POP
ska,"Ob-La-Di, Ob-La-Da",The Beatles,ROCK
ska,Amber,311,REGGAE
ska,Our House,Madness,POP
ska,Wrong Way,Sublime,REGGAE
ska,The Guns of Brixton,The Clash,ROCK
ska,It's My Life,No Doubt,POP
ska,Bongo Bong,Manu Chao,REGGAE
ska,Spiderwebs,No Doubt,ROCK
ska,Hella Good,No Doubt,ROCK
ska,Doin' Time,Sublime,REGGAE
ska,Badfish,Sublime,REGGAE
ska,Rudie Can't Fail,The Clash,ROCK
ska,Smoke Two Joints,Sublime,REGGAE
ska,Walkin' On The Sun,Smash Mouth,ROCK
ska,8,Billie Eilish,POP
ska,Time Bomb,Rancid,ROCK
ska,99 Red Balloons,Goldfinger,ROCK
ska,Sunday Morning,No Doubt,ROCK
shoegaze,Midnight City,M83,ELECTRONIC
shoegaze,See You Again (feat. Kali Uchis),"Tyler, the Creator",HIP-HOP
shoegaze,Fade Into You,Mazzy Star,POP
shoegaze,Apocalypse,Cigarettes After Sex,POP
shoegaze,When You Sleep,My Bloody Valentine,POP
shoegaze,Be Quiet and Drive (Far Away),Deftones,METAL
shoegaze,Only Shallow,My Bloody Valentine,ROCK
shoegaze,Wait,M83,ELECTRONIC
shoegaze,Cherry-Coloured Funk,Cocteau Twins,POP
shoegaze,Just Like Honey,The Jesus and Mary Chain,ROCK
shoegaze,When the Sun Hits,Slowdive,POP
shoegaze,Sometimes,My Bloody Valentine,POP
shoegaze,Alison,Slowdive,POP
shoegaze,SUNSETZ,Cigarettes After Sex,POP
shoegaze,Softcore,The Neighbourhood,ELECTRONIC
shoegaze,Lazy Eye,Silversun Pickups,ROCK
shoegaze,Sextape,Deftones,METAL
shoegaze,mIRrORbaLl,Taylor Swift,POP
shoegaze,Maroon,Taylor Swift,POP
shoegaze,Loomer,My Bloody Valentine,POP
shoegaze,NYC,Interpol,ROCK
shoegaze,tHIS iS mE TRyiNg,Taylor Swift,FOLK
shoegaze,We Own the Sky,M83,ELECTRONIC
shoegaze,I Was All Over Her,Salvia Palth,POP
shoegaze,Heaven or Las Vegas,Cocteau Twins,POP
fip,The Less I Know the Better,Tame Impala,POP
fip,Pink + White,Frank Ocean,POP
fip,Redbone,Childish Gambino,OTHER
fip,Breezeblocks,alt-J,ROCK
fip,Lonely Boy,The Black Keys,BLUES
fip,Kill Bill,SZA,POP
fip,Ivy,Frank Ocean,POP
fip,nights,Frank Ocean,HIP-HOP
fip,Woman,Doja Cat,HIP-HOP
fip,Apocalypse,Cigarettes After Sex,POP
fip,when the party's over,Billie Eilish,POP
fip,Stolen Dance,Milky Chance,FOLK
fip,Cigarette Daydreams,Cage the Elephant,ROCK
fip,Brooklyn Baby,Lana Del Rey,POP
fip,Bad Habit,Steve Lacy,POP
fip,Super Rich Kids,Frank Ocean,BLUES
fip,Borderline,Tame Impala,POP
fip,"New Person, Same Old Mistakes",Tame Impala,ROCK
fip,Eventually,Tame Impala,POP
fip,My Kind of Woman,Mac DeMarco,ROCK
fip,Passionfruit,Drake,HIP-HOP
fip,The Night We Met,Lord Huron,FOLK
fip,Good Days,SZA,OTHER
fip,Everything I Wanted,Billie Eilish,POP
fip,Lovers Rock,TV Girl,POP
Progressive,Time,Pink Floyd,ROCK
Progressive,The Great Gig in the Sky,Pink Floyd,ROCK
Progressive,Us and Them,Pink Floyd,ROCK
Progressive,Brain Damage,Pink Floyd,ROCK
Progressive,nights,Frank Ocean,HIP-HOP
Progressive,On the Run,Pink Floyd,ROCK
Progressive,Eclipse,Pink Floyd,ROCK
Progressive,Schism,Tool,METAL
Progressive,Apocalypse Please,Muse,ROCK
Progressive,Owner of a Lonely Heart,Yes,ROCK
Progressive,Tom Sawyer,Rush,ROCK
Progressive,Have a Cigar,Pink Floyd,ROCK
Progressive,The Pot,Tool,METAL
Progressive,Vicarious,Tool,METAL
Progressive,Welcome to the Machine,Pink Floyd,ROCK
Progressive,Stinkfist,Tool,METAL
Progressive,Parabola,Tool,METAL
Progressive,The Thin Ice,Pink Floyd,ROCK
Progressive,The Outsider,A Perfect Circle,ROCK
Progressive,Sober,Tool,METAL
Progressive,Empty Spaces,Pink Floyd,ROCK
Progressive,Touch (feat. Paul Williams),Daft Punk,ELECTRONIC
Progressive,Xanny,Billie Eilish,POP
Progressive,Jambi,Tool,METAL
Progressive,Forty Six & 2,Tool,METAL
minimal,Slow dancing in the dark,Joji,HIP-HOP
minimal,Basic Space,The xx,ELECTRONIC
minimal,Ocean Eyes,Billie Eilish,POP
minimal,Xanny,Billie Eilish,POP
minimal,A World Alone,Lorde,POP
minimal,hope is a dangerous thing for a woman like me to have - but i have it,Lana Del Rey,POP
minimal,Sugar (feat. Francesco Yates),Robin Schulz,ELECTRONIC
minimal,hOaX,Taylor Swift,FOLK
minimal,Through the Hosiery,Crystal Castles,ELECTRONIC
minimal,Cocoon,Björk,ELECTRONIC
minimal,Strong,London Grammar,POP
minimal,Miss You,Trentemøller,ELECTRONIC
minimal,A New Error,Moderat,ELECTRONIC
minimal,Zdarlight,Digitalism,ELECTRONIC
minimal,Crave you,Flight Facilities,ELECTRONIC
minimal,Wildfire (feat. Little Dragon),SBTRKT,ELECTRONIC
minimal,Wu-Tang Forever,Drake,HIP-HOP
minimal,Small Memory,Jon Hopkins,ELECTRONIC
minimal,Key,C418,ELECTRONIC
minimal,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,Radiohead,ELECTRONIC
minimal,Not Exactly,deadmau5,ELECTRONIC
minimal,Opening,Philip Glass,CLASSICAL
minimal,Sky and Sand,Paul Kalkbrenner,ELECTRONIC
minimal,Sonnentanz,Klangkarussell,ELECTRONIC
minimal,Lights On,FKA twigs,ELECTRONIC
Awesome,Paper Planes,M.I.A.,HIP-HOP
Awesome,Knights of Cydonia,Muse,ROCK
Awesome,Stressed Out,Twenty One Pilots,POP
Awesome,Sleepyhead,Passion Pit,ELECTRONIC
Awesome,Wake Up,Arcade Fire,ROCK
Awesome,Change (In the House of Flies),Deftones,METAL
Awesome,All The Stars (with SZA),Kendrick Lamar,HIP-HOP
Awesome,Breakeven,The Script,ROCK
Awesome,Everybody Talks,Neon Trees,ROCK
Awesome,Off to the Races,Lana Del Rey,POP
Awesome,Map of the Problematique,Muse,ROCK
Awesome,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! at the Disco,ROCK
Awesome,Hotline Bling,Drake,HIP-HOP
Awesome,God's Plan,Drake,HIP-HOP
Awesome,Spaceman,The Killers,ROCK
Awesome,Photograph,Ed Sheeran,POP
Awesome,Needed Me,Rihanna,HIP-HOP
Awesome,Savior,Rise Against,ROCK
Awesome,Believer,Imagine Dragons,ROCK
Awesome,Be Quiet and Drive (Far Away),Deftones,METAL
Awesome,Liability,Lorde,POP
Awesome,That's What I Like,Bruno Mars,POP
Awesome,Campus,Vampire Weekend,ROCK
Awesome,Nikes,Frank Ocean,POP
Awesome,All of the Lights (Interlude),Kanye West,HIP-HOP
darkwave,Little Dark Age,MGMT,POP
darkwave,A Forest,The Cure,ROCK
darkwave,bury a friend,Billie Eilish,POP
darkwave,Bloody Mary,Lady Gaga,POP
darkwave,Boom Clap,Charli XCX,POP
darkwave,Atmosphere,Joy Division,ROCK
darkwave,After Dark,Mr.kitty,POP
darkwave,ilomilo,Billie Eilish,POP
darkwave,Tear You Apart,She Wants Revenge,ROCK
darkwave,Fascination Street,The Cure,ROCK
darkwave,Судно (Борис Рижий),Molchat Doma,POP
darkwave,House of Balloons / Glass Table Girls,The Weeknd,ELECTRONIC
darkwave,Government Hooker,Lady Gaga,POP
darkwave,Yayo,Lana Del Rey,POP
darkwave,Plainsong,The Cure,ROCK
darkwave,The Perfect Girl,Mareux,ELECTRONIC
darkwave,I Feel You,Depeche Mode,ELECTRONIC
darkwave,Circumambient,Grimes,ELECTRONIC
darkwave,Stripped,Depeche Mode,ELECTRONIC
darkwave,Hurricane,MS MR,ELECTRONIC
darkwave,Working For The Knife,Mitski,ROCK
darkwave,"Tag, You're It",Melanie Martinez,POP
darkwave,Visiting Statue,Grimes,ELECTRONIC
darkwave,Play for Today,The Cure,ROCK
darkwave,Swish Swish,Katy Perry,POP
pop punk,All the Small Things,blink-182,ROCK
pop punk,Misery Business,Paramore,ROCK
pop punk,Basket Case,Green Day,ROCK
pop punk,Boulevard of Broken Dreams,Green Day,ROCK
pop punk,American Idiot,Green Day,ROCK
pop punk,I MISS YOU,blink-182,ROCK
pop punk,I Write Sins Not Tragedies,Panic! at the Disco,ROCK
pop punk,Wake Me Up When September Ends,Green Day,ROCK
pop punk,The Middle,Jimmy Eat World,ROCK
pop punk,Hey There Delilah,Plain White T's,ROCK
pop punk,Teenagers,My Chemical Romance,ROCK
pop punk,Welcome to the Black Parade,My Chemical Romance,ROCK
pop punk,What's My Age Again?,blink-182,ROCK
pop punk,Complicated,Avril Lavigne,POP
pop punk,Good Riddance (Time of Your Life),Green Day,ROCK
pop punk,"Dance, Dance",Fall Out Boy,ROCK
pop punk,When I Come Around,Green Day,ROCK
pop punk,Thnks fr th Mmrs,Fall Out Boy,ROCK
pop punk,Holiday,Green Day,ROCK
pop punk,Helena,My Chemical Romance,ROCK
pop punk,Pretty Fly (For a White Guy),The Offspring,ROCK
pop punk,good 4 u,Olivia Rodrigo,POP
pop punk,crushcrushcrush,Paramore,ROCK
pop punk,Girlfriend,Avril Lavigne,POP
pop punk,"Sugar, We're Goin Down",Fall Out Boy,ROCK
dubstep,Radioactive,Imagine Dragons,ROCK
dubstep,Needed Me,Rihanna,HIP-HOP
dubstep,Madness,Muse,ROCK
dubstep,you should see me in a crown,Billie Eilish,POP
dubstep,I Knew You Were Trouble.,Taylor Swift,POP
dubstep,Scary Monsters and Nice Sprites,Skrillex,ELECTRONIC
dubstep,Wicked Games,The Weeknd,R&B
dubstep,Take My Breath,The Weeknd,POP
dubstep,Lush Life,Zara Larsson,POP
dubstep,Too Close,Alex Clare,ELECTRONIC
dubstep,Retrograde,James Blake,ELECTRONIC
dubstep,Archangel,Burial,ELECTRONIC
dubstep,The Morning,The Weeknd,R&B
dubstep,High for This,The Weeknd,ELECTRONIC
dubstep,Vigilante Shit,Taylor Swift,POP
dubstep,Limit to Your Love,James Blake,ELECTRONIC
dubstep,I Knew You Were Trouble (Taylor's Version),Taylor Swift,POP
dubstep,I Did Something Bad,Taylor Swift,POP
dubstep,First of the Year (Equinox),Skrillex,ELECTRONIC
dubstep,Gasoline,The Weeknd,ELECTRONIC
dubstep,Hold It Against Me,Britney Spears,POP
dubstep,The Wilhelm Scream,James Blake,ELECTRONIC
dubstep,What You Need,The Weeknd,R&B
dubstep,How Do I Make You Love Me?,The Weeknd,POP
dubstep,House of Balloons / Glass Table Girls,The Weeknd,ELECTRONIC
ebm,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,POP
ebm,ilomilo,Billie Eilish,POP
ebm,Betrayed,Lil Xan,HIP-HOP
ebm,VILLAIN,K/DA,POP
ebm,Pursuit,Gesaffelstein,ELECTRONIC
ebm,Roadgame,Kavinsky,ELECTRONIC
ebm,Belong to the World,The Weeknd,R&B
ebm,Hush,The Marías,POP
ebm,Shum,Go_A,ROCK
ebm,Cha Cha Cha,Käärijä,POP
ebm,Beskhu3epnm,Aphex Twin,ELECTRONIC
ebm,ScheiBe,Lady Gaga,POP
ebm,Assimilate,Skinny Puppy,ELECTRONIC
ebm,Pain,Boy Harsher,POP
ebm,Double Knot,STRAY KIDS,POP
ebm,Vanilla Minus,Gold Panda,ELECTRONIC
ebm,Illusion,VNV Nation,POP
ebm,Sikertelenség,Venetian Snares,OTHER
ebm,Opr,Gesaffelstein,ELECTRONIC
ebm,Get Your Body Beat,Combichrist,ELECTRONIC
ebm,Hate or Glory,Gesaffelstein,ELECTRONIC
ebm,Real Life,Tanlines,ELECTRONIC
ebm,Delirious,Susanne Sundfør,ELECTRONIC
ebm,Senki dala,Venetian Snares,ELECTRONIC
ebm,Haikuesque (When She Laughs),Bibio,ELECTRONIC
Canadian,Call Me Maybe,Carly Rae Jepsen,POP
Canadian,Complicated,Avril Lavigne,POP
Canadian,Promiscuous,Nelly Furtado,POP
Canadian,The Hills,The Weeknd,ELECTRONIC
Canadian,Say It Right,Nelly Furtado,POP
Canadian,Maneater,Nelly Furtado,POP
Canadian,Can't Feel My Face,The Weeknd,R&B
Canadian,Oblivion,Grimes,POP
Canadian,Save Your Tears,The Weeknd,POP
Canadian,Girlfriend,Avril Lavigne,POP
Canadian,Wake Up,Arcade Fire,ROCK
Canadian,Rebellion (Lies),Arcade Fire,ROCK
Canadian,Die For You,The Weeknd,POP
Canadian,Sk8er Boi,Avril Lavigne,ROCK
Canadian,Summer of '69,Bryan Adams,ROCK
Canadian,One Dance,Drake,POP
Canadian,Chamber of Reflection,Mac DeMarco,POP
Canadian,Genesis,Grimes,POP
Canadian,The Suburbs,Arcade Fire,ROCK
Canadian,Call Out My Name,The Weeknd,R&B
Canadian,No Cars Go,Arcade Fire,ROCK
Canadian,Neighborhood #1 (Tunnels),Arcade Fire,ROCK
Canadian,My Kind of Woman,Mac DeMarco,ROCK
Canadian,Passionfruit,Drake,HIP-HOP
Canadian,Hotline Bling,Drake,HIP-HOP
world,Love Me Harder,Ariana Grande,POP
world,Ain't It Fun,Paramore,ROCK
world,"Love Me Like You Do - From ""Fifty Shades of Grey""",Ellie Goulding,OTHER
world,Chan Chan,Buena Vista Social Club,JAZZ
world,Talking Body,Tove Lo,POP
world,Unconditionally,Katy Perry,POP
world,Bongo Bong,Manu Chao,REGGAE
world,All You Had to Do Was Stay,Taylor Swift,POP
world,New Romantics,Taylor Swift,POP
world,Cruel World,Lana Del Rey,ROCK
world,Black Widow,Iggy Azalea,HIP-HOP
world,Me gustas tú,Manu Chao,REGGAE
world,I Follow Rivers - The Magician Remix,Lykke Li,ELECTRONIC
world,Clean,Taylor Swift,POP
world,I Wish You Would,Taylor Swift,POP
world,Dollhouse,Melanie Martinez,POP
world,I Know Places,Taylor Swift,POP
world,This Is How We Do,Katy Perry,POP
world,Graceland,Paul Simon,POP
world,Desert Rose,Sting,POP
world,Clandestino,Manu Chao,REGGAE
world,Adore You,Miley Cyrus,POP
world,Feeling Myself,Nicki Minaj,HIP-HOP
world,Everything Is Embarrassing,Sky Ferreira,POP
world,Waka Waka (This Time for Africa),Shakira,POP
folk metal,The Islander,Nightwish,METAL
folk metal,Trollhammaren,Finntroll,FOLK
folk metal,Last of the Wilds,Nightwish,METAL
folk metal,Moondance,Nightwish,METAL
folk metal,Inis Mona,Eluveitie,FOLK
folk metal,Vodka,Korpiklaani,FOLK
folk metal,Keelhauled,Alestorm,METAL
folk metal,Beyond the Dark Sun,Wintersun,METAL
folk metal,Limbs,Agalloch,METAL
folk metal,Battle Born,The Killers,ROCK
folk metal,Token of Time,Ensiferum,FOLK
folk metal,Rasputin,Turisas,FOLK
folk metal,In the Shadow of Our Pale Companion,Agalloch,METAL
folk metal,Lai Lai Hei,Ensiferum,FOLK
folk metal,This White Mountain on Which You Will Die,Agalloch,METAL
folk metal,Falling Snow,Agalloch,METAL
folk metal,Iron,Ensiferum,METAL
folk metal,Not Unlike the Waves,Agalloch,METAL
folk metal,Wooden Pints,Korpiklaani,FOLK
folk metal,Guardians of Fate,Ensiferum,METAL
folk metal,Hero in a Dream,Ensiferum,FOLK
folk metal,Black Winter Day,Amorphis,METAL
folk metal,Battle Song,Ensiferum,FOLK
folk metal,Odal,Agalloch,METAL
folk metal,Winter Madness,Wintersun,METAL
deathcore,Can You Feel My Heart,Bring Me the Horizon,ELECTRONIC
deathcore,Lush Life,Zara Larsson,POP
deathcore,Goldie,A$AP Rocky,HIP-HOP
deathcore,"Happy - From ""Despicable Me 2""",Pharrell Williams,POP
deathcore,Blow Your Mind (Mwah),Dua Lipa,POP
deathcore,Throne,Bring Me the Horizon,METAL
deathcore,Sleepwalking,Bring Me the Horizon,ELECTRONIC
deathcore,Bad At Love,Halsey,POP
deathcore,LVL,A$AP Rocky,HIP-HOP
deathcore,Shadow Moses,Bring Me the Horizon,METAL
deathcore,Hotter Than Hell,Dua Lipa,POP
deathcore,Swish Swish,Katy Perry,POP
deathcore,Chelsea Smile,Bring Me the Horizon,METAL
deathcore,Now or Never,Halsey,POP
deathcore,Drown,Bring Me the Horizon,ROCK
deathcore,Follow You,Bring Me the Horizon,ROCK
deathcore,It Never Ends,Bring Me the Horizon,METAL
deathcore,Pray for Plagues,Bring Me the Horizon,METAL
deathcore,Long Live A$AP,A$AP Rocky,HIP-HOP
deathcore,Happy Song,Bring Me the Horizon,METAL
deathcore,Wild for the Night,A$AP Rocky,HIP-HOP
deathcore,bOn aPpétIT,Katy Perry,POP
deathcore,True Friends,Bring Me the Horizon,ROCK
deathcore,Phoenix,A$AP Rocky,HIP-HOP
deathcore,Diamonds Aren't Forever,Bring Me the Horizon,METAL
easy listening,Heartbeats,José González,FOLK
easy listening,Your Song,Elton John,POP
easy listening,Sunday Morning,Maroon 5,POP
easy listening,Bubbly,Colbie Caillat,POP
easy listening,Come Away with Me,Norah Jones,JAZZ
easy listening,Wicked Game,Chris Isaak,ROCK
easy listening,You Can Call Me Al,Paul Simon,POP
easy listening,Waiting on the World to Change,John Mayer,ROCK
easy listening,My Way,Frank Sinatra,JAZZ
easy listening,Your Body Is a Wonderland,John Mayer,POP
easy listening,Slow Dancing in a Burning Room,John Mayer,BLUES
easy listening,Good People,Jack Johnson,ROCK
easy listening,Gravity,John Mayer,BLUES
easy listening,Norman Fucking Rockwell,Lana Del Rey,POP
easy listening,Fields of Gold,Sting,POP
easy listening,Sweet Caroline,Neil Diamond,ROCK
easy listening,How Deep Is Your Love,Bee Gees,POP
easy listening,Breakdown,Jack Johnson,ROCK
easy listening,Turn Me On,Norah Jones,JAZZ
easy listening,Feeling Good,Michael Bublé,JAZZ
easy listening,Vienna,Billy Joel,ROCK
easy listening,Lush Life,Zara Larsson,POP
easy listening,Anaconda,Nicki Minaj,HIP-HOP
easy listening,Strangers in the Night,Frank Sinatra,JAZZ
easy listening,Never Know,Jack Johnson,ROCK
J-rock,Lush Life,Zara Larsson,POP
J-rock,Anaconda,Nicki Minaj,HIP-HOP
J-rock,Blow Your Mind (Mwah),Dua Lipa,POP
J-rock,Bad At Love,Halsey,POP
J-rock,Cranes In the Sky,Solange,POP
J-rock,Hotter Than Hell,Dua Lipa,POP
J-rock,Swish Swish,Katy Perry,POP
J-rock,Now or Never,Halsey,POP
J-rock,Square Hammer,Ghost,METAL
J-rock,Battle Without Honor or Humanity,布袋寅泰,ROCK
J-rock,Betrayed,Lil Xan,HIP-HOP
J-rock,夜に駆ける,yoasobi,POP
J-rock,bOn aPpétIT,Katy Perry,POP
J-rock,Strangers,Halsey,POP
J-rock,Kaikai Kitan,Eve,ROCK
J-rock,紅蓮華,Lisa,POP
J-rock,We The People....,A Tribe Called Quest,HIP-HOP
J-rock,Joanne,Lady Gaga,POP
J-rock,Kick Back,Kenshi Yonezu,POP
J-rock,the WORLD,Nightmare,ROCK
J-rock,again,YUI,POP
J-rock,Crossing Field,Lisa,POP
J-rock,I Saw An Angel,Puzzle,METAL
J-rock,Kyouran Hey Kids!!,THE ORAL CIGARETTES,ROCK
J-rock,シルエット,KANA-BOON,ROCK
alternative metal,Chop Suey!,System of a Down,METAL
alternative metal,Killing in the Name,Rage Against the Machine,ROCK
alternative metal,Toxicity,System of a Down,METAL
alternative metal,Lonely Day,System of a Down,ROCK
alternative metal,One Step Closer,Linkin Park,METAL
alternative metal,Aerials,System of a Down,METAL
alternative metal,B.Y.O.B.,System of a Down,METAL
alternative metal,Crawling,Linkin Park,METAL
alternative metal,Freak on a Leash,Korn,METAL
alternative metal,Somewhere I Belong,Linkin Park,ROCK
alternative metal,Down With the Sickness,Disturbed,METAL
alternative metal,Papercut,Linkin Park,METAL
alternative metal,Wait and Bleed,Slipknot,METAL
alternative metal,Before I Forget,Slipknot,METAL
alternative metal,Duality,Slipknot,METAL
alternative metal,Animal I Have Become,Three Days Grace,ROCK
alternative metal,Change (In the House of Flies),Deftones,METAL
alternative metal,Guerrilla Radio,Rage Against the Machine,ROCK
alternative metal,My Own Summer (Shove It),Deftones,METAL
alternative metal,Bodies,Drowning Pool,METAL
alternative metal,Hypnotize,System of a Down,METAL
alternative metal,Bombtrack,Rage Against the Machine,ROCK
alternative metal,ATWA,System of a Down,METAL
alternative metal,Wake Up,Rage Against the Machine,ROCK
alternative metal,Sugar,System of a Down,METAL
finnish,Nemo,Nightwish,METAL
finnish,In The Shadows,The Rasmus,ROCK
finnish,Freestyler,Bomfunk MC's,ELECTRONIC
finnish,Wish I Had an Angel,Nightwish,METAL
finnish,Amaranth,Nightwish,METAL
finnish,Wishmaster,Nightwish,METAL
finnish,Wicked Game,Him,METAL
finnish,I Don't Care,Apocalyptica,METAL
finnish,Bye Bye Beautiful,Nightwish,METAL
finnish,Over the Hills and Far Away,Nightwish,METAL
finnish,Are You Dead Yet?,Children of Bodom,METAL
finnish,Sleeping Sun,Nightwish,METAL
finnish,Ever Dream,Nightwish,METAL
finnish,End of All Hope,Nightwish,METAL
finnish,The Kinslayer,Nightwish,METAL
finnish,Nothing Else Matters,Apocalyptica,METAL
finnish,Bless the Child,Nightwish,METAL
finnish,Dark Chest of Wonders,Nightwish,METAL
finnish,Right Here in My Arms,Him,METAL
finnish,The Phantom of the Opera,Nightwish,METAL
finnish,Planet Hell,Nightwish,METAL
finnish,In Your Face,Children of Bodom,METAL
